ISIN,Country,Region,Sector,Environment Score final,Environmental Impact Score final,Environmental CSR Score final,Environmental Impact Grade,Environmental CSR Grade,Entity Controversy Score,Controversy Involvement,Product Involvement - Defense (%),Product Involvement - Nuclear Energy (%),Product Involvement - Genetic Engineering (%),Product Involvement - Gambling (%),Product Involvement - Tobacco (%),Product Involvement - Alcohol (%),Product Involvement - Adult Entertainment (%),Coal mining,Crude oil (oil extraction),Crude petroleum & natural gas (oil & gas extraction),Natural gas (gas extraction),Drilling contractors (oil and gas wells),Petroleum refineries,Support activities for oil and gas operations,Lubricating oil & grease,Asphalt,Other fuel products from petroleum & coal,Wholesale of self-generated electric power from Coal,Wholesale of self-generated electric power from Gas,Wholesale of self-generated electric power from Oil,Retail of self-generated electric power from Coal,Retail of self-generated electric power from Gas,Retail of self-generated electric power from Oil,Business Activity Classification - Very negative (%),Business Activity Classification - Negative (%),Business Activity Classification - Medium/Neutral (%),Business Activity Classification - Positive (%),Business Activity Classification - Very positive (%),GHG Total tCO2eq (model or physical),Scope 1 tCO2eq (model or physical),Scope 2 tCO2eq (model),Scope3 upstream tCO2eq (model and/or physical),Scope3 downstream tCO2eq (model or physical),CIU Total tCO2eq/mUSD (model or physical),CIU Scope 1 tCO2eq/mUSD (model or physical),CIU Scope 2 tCO2eq/mUSD (model),CIU Scope 3 upstream tCO2eq/mUSD (model),CIU Scope 3 downstream tCO2eq/mUSD (model or physical)
KYG3777B1032,China,Asia-Pacific,Transportation,24,18,41,D+,C+,0.059500000000000004,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6,42.4,0.0,0.0,13997144.769727077,275233.97265027894,602813.8520210669,4559845.267453267,8559251.677602464,1047.38075859,20.59525509,45.107458699999995,341.2048867,640.4731581000001
SA13L050IE10,Saudi Arabia,Middle East & North Africa,Financial Services,25,26,22,C-,D+,0.0004,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2486042.073002308,190339.53725665263,123534.53854551006,596597.1253526171,1575570.8718475283,419.2588752544659,32.09983498400978,20.833497649990065,100.61319656320782,265.71234605725823
ES0130670112,Spain,Europe,Energy,17,9,62,D,B+,0.004200000000000001,minimal,0.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3847512617159,23.2642273491949,0.0,44.93,0.18,37.49,0.0,17.400000000000002,68476809.72247353,35654430.0,9339291.826849181,17295471.161757316,6187616.733867031,3411.812943957862,1776.4590125686916,465.3242005780305,861.7357119977991,308.2940188133407
CNE1000022N7,China,Asia-Pacific,Energy,14,13,20,D,D+,0.0,minimal,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4290346.114582502,322657.21550982096,213111.53512440648,1022029.7306010022,2732547.6333472724,565.68729993,42.54274228,28.09901245,134.75585029999996,360.2896949
KR7051900009,Korea (Republic of),Asia-Pacific,Household & Personal Products,53,51,56,B-,B,0.0027,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6490599.685907058,1283932.2778993144,929770.4202960747,2810955.539266027,1465941.4484456428,974.5030622620732,192.7704676143722,139.5963648392217,422.03878123080807,220.09744857767126
CH0485260902,Switzerland,Europe,Financial Services,38,38,39,C+,C+,0.0001,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,139115.13932812618,12104.50730571003,7903.006387646901,38082.098439031004,81025.52719573825,368.30206072663,32.04622448933,20.9229099907,100.8209128038,214.5120134428
US19626G1085,United States,North America,Housing,46,43,53,C+,B,0.0034000000000000002,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.24,62.76,0.0,333756.2179829425,24627.62655458375,27675.278221091037,82695.47887833165,198757.83432893603,325.45388926772284,24.015003807455557,26.986843834863667,80.63839346113802,193.81364816426563
KYG5496K1242,China,Asia-Pacific,Clothing,39,34,44,C,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.14,4.86,0.0,1128914.0008978513,108309.07904021633,41422.17440208978,409480.5143230719,569702.2331324732,538.2372522508753,51.63899203133699,19.749030762932918,195.229810866229,271.6194185903763
US5184391044,United States,North America,Household & Personal Products,52,44,61,C+,B+,0.0611,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15524108.0076474,3244184.0060126,2284017.6208933997,6403336.712459399,3592569.668282,1086.0576471,226.9612429,159.78855609999997,447.9737451,251.334103
US40434L1052,United States,North America,Comfort & Appliances,52,43,62,C+,B+,0.0722,low,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.12,12.88,27657854.723040797,1154815.565754781,3369407.266553873,13388221.85170308,9745410.039029064,488.31820341179747,20.389052874428945,59.489172947154316,236.37814671344972,172.06183087676447
DE000KGX8881,Germany,Europe,Machinery & Industrial Equipment,44,32,67,C,A-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.46,42.230000000000004,12.32,9.99,5540274.974936152,340196.8611316364,446877.1030873863,2533323.2048607715,2219877.805856358,581.7251222849599,35.72044014747506,46.921793343453004,265.9972217627956,233.08566703123614
CH0002619481,Switzerland,Europe,Housing,32,36,23,C,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,53.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR7008930000,Korea (Republic of),Asia-Pacific,Health,25,33,18,C,D+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,169134.32908413594,10647.647461048085,31851.323727581188,123784.32997511269,2851.0279203939785,232.33822705,14.62657254,43.75386194,170.0413625,3.9164300699999997
CNE000000PC0,China,Asia-Pacific,Energy,33,35,17,C,D+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5280292762836,28.5280292762836,0.0,28.53,10.790000000000001,31.93,0.0,28.75,64882295.650513835,48287704.15244682,6892341.157864868,5130434.480913245,4571815.859288902,3841.3553432455324,2858.872801884162,408.0609551309184,303.74729668294555,270.67428954750625
FI0009007132,Finland,Europe,Energy,50,46,76,B-,A,0.0,minimal,0.0,16.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,36.9,0.0,7.7,16.4,36.9,0.0,39.0,76907217.33789049,18644950.0,21348283.76665193,21260669.784432575,15653313.786805985,1374.2759644817238,333.1716779114238,381.4782835601401,379.91268550466,279.7133175055001
CH0361532903,Switzerland,Europe,Health,35,39,25,C+,C-,0.0024000000000000002,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,148609.59448983037,9355.537577885156,27986.112155655377,108762.89385726053,2505.0508990293083,232.33824099029357,14.62657341759435,43.753864565231716,170.0413727024817,3.916430304985804
US59522J1034,United States,North America,Housing,35,42,20,C+,D+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,452704.8531124627,32246.731049258877,51410.3722214544,115421.03439355103,253626.7154481984,269.79092357999997,19.21754382,30.63817785,68.78553931,151.1496626
AT0000720008,Austria,Europe,Communication,65,55,84,B,A+,0.0035,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,0.0,1696149.090440026,163132.14678412405,73266.60039330526,331138.62062114273,1128611.7226414538,332.80280909830003,32.008292791,14.375699967299997,64.972981305,221.44583503500002
HK0019000162,Hong Kong (China),Asia-Pacific,Diversified Companies,37,25,60,C-,B+,0.0004,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21067624912824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,7.47,22.67,0.36,8152091.840465382,1767079.9903600074,463925.38442431204,2610577.167513337,3310509.2981677246,790.0425018456026,171.25276847538873,44.960333930602864,252.9984888597014,320.8309105799096
KR7326030004,Korea (Republic of),Asia-Pacific,Health,27,36,18,C,D+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5128.776369114863,322.87592341897556,965.8495548693917,3753.5972140065196,86.45367681997584,232.33822705,14.62657254,43.75386193999999,170.0413625,3.91643007
CH0446595685,Switzerland,Europe,Transportation,49,51,43,B-,C+,0.008400000000000001,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36,86.64,0.0,786359.6520727307,180949.16911120331,23276.945404624737,240186.57172351665,341946.96583338606,740.4670925207606,170.38883517567308,21.918484806660466,226.16909700014983,321.9906755382773
JP3027670003,Japan,Asia-Pacific,Housing,38,33,51,C,B,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,199583.4606334035,14216.578710559737,22665.230844919337,50885.53682553362,111816.11425239082,269.79092357999997,19.21754382,30.638177850000005,68.78553931,151.14966259999997
CA81783Q1054,Canada,North America,Energy,10,4,43,D-,C+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,30772683.351947624,2710468.7153581716,131985.69158921554,265834.3879532801,27664394.557046957,16560.860674832085,1458.686402,71.03042086,143.0634505,14888.080401472083
US6494451031,United States,North America,Financial Services,34,37,27,C+,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,486852.658851901,37275.036816304026,24192.3172596558,116834.2643495772,308551.040426364,419.25890041,32.09983691000001,20.8334989,100.61320260000001,265.712362
US8792732096,Argentina,Latin America,Communication,52,54,46,B,B-,0.0002,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1309041.6974265713,124054.80742613185,64822.98463771924,280129.64787692594,840034.2574857943,303.15005433976,28.728818712399995,15.011814638159999,64.87288994920002,194.53653104
US5260571048,United States,North America,Housing,24,27,18,C-,D+,0.0476,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.95,2.05,0.0,397755.4245315982,30453.460248658284,19764.964300923486,95452.82658164453,252084.17340037192,17.686780506094184,1.3541579419146164,0.878878234565598,4.244450454507132,11.20929387510684
US89417E1091,United States,North America,Financial Services,55,55,55,B,B,0.0018000000000000002,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,12050933.45388897,555805.1043238869,384363.3035049625,2748427.039173956,8362338.006886164,376.81540458049994,17.379228426999997,12.018489212499999,85.939371476,261.478315465
BRBRMLACNOR9,Brazil,Latin America,Housing,37,43,22,C+,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50118.67304020883,3652.1446521678135,5437.573024541892,13028.751721173605,28000.20364232552,279.66051514648166,20.378844707147557,30.341475161762613,72.69999776601902,156.24019751155245
US91324P1021,United States,North America,Financial Services,49,50,47,B-,B-,0.0656,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.85000000000001,3.15,91655341.39431632,10299512.733053625,2756897.749275285,19914287.535732552,58684643.37625486,356.4400130446577,40.05394990706898,10.721346456906074,77.4450108529272,228.21970582775543
TH0016010009,Thailand,Asia-Pacific,Financial Services,41,37,47,C+,B-,0.006200000000000001,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2162992.209237812,171972.1612708732,106565.2065894023,531191.5490349213,1353263.2923426153,403.0382127336678,32.04419887530826,19.856682895090643,98.97885513776475,252.15847582550415
DE000PAH0038,Germany,Europe,Transportation,26,16,57,D+,B,0.1109,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,126757.77185000887,2492.5115575021587,5459.066258125251,41293.83782135833,77512.35621302313,1047.38075859,20.595255089999995,45.1074587,341.2048866999999,640.4731581
CH0010570767,Switzerland,Europe,Nutrition,48,40,60,C+,B+,0.1063,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,3235629.097077694,194004.21645344223,204522.67027636364,1983448.3910513609,853653.8192965271,755.3524346415539,45.289973860473,47.745490072446806,463.0328527208641,199.28411798777
CH0010570759,Switzerland,Europe,Nutrition,48,40,60,C+,B+,0.1063,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,3235629.097077694,194004.21645344223,204522.67027636364,1983448.3910513609,853653.8192965271,755.3524346415539,45.289973860473,47.745490072446806,463.0328527208641,199.28411798777
INE467B01029,India,Asia-Pacific,Consulting & commercial services,78,64,92,B+,A+,0.0437,low,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7809402.303495617,728250.7206988868,478223.15135512955,2164730.3910854505,4438198.04035615,352.653392875,32.886010674999994,21.595380839999997,97.75389811,200.41810325
DE0006048432,Germany,Europe,Household & Personal Products,56,43,76,C+,A,0.0043,minimal,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,64.97,0.0,31.52,23869743.955703255,4988231.306466139,3511887.1740768077,9845719.16874492,5523906.306415391,1086.057668821153,226.96124743922485,159.7885592957711,447.97375405947486,251.33410802668212
DE0006048408,Germany,Europe,Household & Personal Products,56,43,76,C+,A,0.0043,minimal,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,64.97,0.0,31.52,23869743.955703255,4988231.306466139,3511887.1740768077,9845719.16874492,5523906.306415391,1086.057668821153,226.96124743922485,159.7885592957711,447.97375405947486,251.33410802668212
KR7207940008,Korea (Republic of),Asia-Pacific,Health,26,35,17,C,D+,0.035,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,229773.2271456123,14465.096068207235,43270.82196367901,168164.11619364598,3873.192920080072,232.33822705000003,14.626572539999998,43.75386194,170.04136250000002,3.91643007
LU1673108939,Germany,Europe,Housing,52,42,76,C+,A,0.0002,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNE000000KB3,China,Asia-Pacific,IT Equipment & Electronics,32,50,14,B-,D,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,795622.7970826796,37582.69528308062,70289.68175509677,391234.7499242258,296515.6701202764,648.69597146,30.64233845,57.30936010999999,318.9858399,241.758433
CH0238627142,Switzerland,Europe,Consulting & commercial services,45,47,40,B-,C+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,441575.7472012545,43124.41426225223,10539.153788719077,62630.6322859288,325281.5468643544,509.4445277709999,49.752498859999996,12.158988031,72.25676023,375.27628064999993
US5951121038,United States,North America,IT Equipment & Electronics,50,47,54,B-,B,0.0245,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,13904798.1482451,656818.52467575,1228426.1339578498,6837461.478256499,5182092.011355001,648.69597146,30.642338450000004,57.30936010999999,318.9858399,241.75843300000003
CNE1000030X9,China,Asia-Pacific,IT Equipment & Electronics,39,59,18,B+,D+,0.0,minimal,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,108493.38292467713,9921.81663305181,6263.975937286264,26088.475243052722,66219.11511128634,277.36917601,25.36565853,16.01419181,66.69659186999999,169.2927338
GB00BWFY5505,United States,North America,Consulting & commercial services,56,49,63,B-,B+,0.004200000000000001,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1799241.1987886,211798.04012760002,140627.1828862,596886.9938698,849928.9819049999,286.04788534,33.67218444,22.35726278,94.89459362,135.1238445
TREEGYO00017,Turkey,Europe,Housing,34,39,22,C+,D+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,183417.02337801942,13065.023231057106,20829.327052238736,46763.76322923571,102758.90986548788,269.79092358,19.21754382,30.638177850000005,68.78553931,151.1496626
CNE000000LP1,China,Asia-Pacific,Transportation,20,26,0,C-,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,801176.4848579506,15753.997715188265,34504.20003017059,260999.001080247,489919.2860323448,1047.38075859,20.595255089999995,45.10745869999999,341.20488670000003,640.4731581
GRS003003035,Greece,Europe,Financial Services,39,36,46,C,B-,0.003,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1258931.6668378678,96387.93868612201,62557.888384941034,302116.7749360746,797869.0648307302,419.25887944705494,32.09983530500815,20.833497858325053,100.61319756933985,265.71234871438185
ZAE000006284,South Africa,Africa,Resources,53,47,74,B-,A,0.0002,minimal,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4441423.7306516,787228.0422116,783758.1846765002,1211003.6824083,1659433.8213552001,963.6415124,170.8023524,170.04950850000003,262.7475987,360.0420528
US6311031081,United States,North America,Financial Services,63,60,71,B+,A-,0.0004,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.60000000000001,0.0,6.4,1327928.9262592448,75745.69182033815,37961.36345827193,199463.9058800024,1014757.9651006323,457.43331941413874,26.09221213239344,13.07659781545709,68.70957832587061,349.5549311404176
CNE1000009X3,China,Asia-Pacific,Health,32,48,15,B-,D+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,587352.3141239667,229832.04940451696,36838.64117310945,233443.57306495533,87238.05048138503,601.93863141,235.5397024,37.75349261,239.24091470000005,89.40452169999999
INE003A01024,India,Asia-Pacific,Machinery & Industrial Equipment,44,46,42,B-,C+,0.0,minimal,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,49.96,4.34,800923.1583311849,52891.821446623566,62281.70828272576,403426.54476797784,282323.0838338576,608.6734625566123,40.19592612095525,47.331910233905255,306.59000097190005,214.55562522985164
CH0106213793,Switzerland,Europe,Health,31,36,25,C,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3537.559871002986,222.70281014360614,666.1921637503037,2589.0337032709654,59.63119383811023,232.33822705,14.626572539999998,43.75386194,170.0413625,3.91643007
XS1693260702,Netherlands,Europe,Transportation,34,32,46,C,B-,0.0007,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,10722560.44753147,658820.3651133212,169328.99599639807,965155.6436890658,8929255.442732684,953.127751361451,58.56250251274203,15.051644239645622,85.79262694620246,793.7209776628608
ZAE000066692,South Africa,Africa,Health,54,38,70,C+,A-,0.014100000000000001,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,578147.9594246966,36396.60668305983,108876.64212104477,423129.10791909276,9745.602701499232,232.33822705,14.62657254,43.75386193999999,170.0413625,3.9164300700000005
US24906P1093,United States,North America,Health,48,51,46,B-,B-,0.0017000000000000001,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2011678.9061722201,787173.6854208001,126172.17230262,799543.1369273999,298789.91152140003,601.9386314100001,235.53970240000004,37.75349261,239.24091469999996,89.4045217
IT0004176001,Italy,Europe,IT Equipment & Electronics,46,41,52,C+,B,0.0199,low,0.7000000000000001,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.31729233226837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,4.32,88.49,2.88,19428887.291475017,1352441.2180585188,7106691.594339076,4485207.386297346,6484547.092780076,1698.9847198626007,118.2660092429484,621.4540362718539,392.2148860309509,567.0497883168476
DE000A1J5RX9,Germany,Europe,Communication,70,62,87,B+,A+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,18.150000000000002,81.7,2870321.2035909547,281218.20505995676,119024.30499379188,539968.2387708524,1930110.4547663534,333.7767240359011,32.70159838095426,13.840800308960583,62.79047431865557,224.44385102733068
